Normal_prob,Malware_prob
0.4323883,0.5676117
0.3355016,0.6644984
0.31161016,0.68838984
0.28234315,0.71765685
0.3151759,0.6848241
0.47399604,0.52600396
0.31722462,0.6827754
0.31442612,0.6855739
0.29426992,0.7057301
0.4743132,0.5256868
0.48028433,0.51971567
0.29640615,0.70359385
0.29333103,0.706669
0.4561628,0.5438372
0.31149364,0.68850636
0.31574452,0.6842555
0.478099,0.521901
0.31779116,0.68220884
0.28241754,0.71758246
0.32601696,0.67398304
0.4791472,0.5208528
0.4585265,0.5414735
0.4782982,0.5217018
0.31184822,0.6881518
0.31466335,0.68533665
0.31949568,0.6805043
0.28229743,0.71770257
0.31148666,0.68851334
0.47420245,0.52579755
0.3139816,0.6860184
0.31435156,0.68564844
0.29402757,0.70597243
0.2849096,0.7150904
0.46987045,0.53012955
0.47298598,0.527014
0.47825283,0.5217472
0.4699847,0.5300153
0.34171295,0.65828705
0.29382205,0.70617795
0.34938407,0.65061593
0.29794204,0.70205796
0.28220898,0.717791
0.47990912,0.5200909
0.47810972,0.5218903
0.28551334,0.71448666
0.3141842,0.6858158
0.37174392,0.6282561
0.45977348,0.5402265
0.45363623,0.5463638
0.47563648,0.5243635
0.29758865,0.70241135
0.29501915,0.70498085
0.4492035,0.5507965
0.47822523,0.52177477
0.46253765,0.53746235
0.42208272,0.5779173
0.30952436,0.69047564
0.47043955,0.52956045
0.31864887,0.6813511
0.46973574,0.53026426
0.29454368,0.7054563
0.4792164,0.5207836
0.31629056,0.68370944
0.3163486,0.6836514
0.4759,0.5241
0.47707033,0.52292967
0.44488704,0.55511296
0.33384526,0.66615474
0.47846013,0.52153987
0.3160957,0.6839043
0.473235,0.526765
0.31343544,0.68656456
0.47258288,0.5274171
0.32224888,0.6777511
0.32067877,0.6793212
0.31720233,0.6827977
0.47309935,0.52690065
0.32052845,0.67947155
0.48035145,0.51964855
0.28243673,0.7175633
0.318505,0.681495
0.3147121,0.6852879
0.31337416,0.68662584
0.32102835,0.67897165
0.31523198,0.684768
0.47972375,0.52027625
0.48000526,0.51999474
0.2936092,0.7063908
0.47335613,0.5266439
0.31430352,0.6856965
0.31493217,0.68506783
0.47837138,0.5216286
0.31072915,0.68927085
0.47515464,0.52484536
0.3186462,0.6813538
0.4771095,0.5228905
0.44116032,0.5588397
0.2933842,0.7066158
0.31153536,0.68846464
0.3137294,0.6862706
0.47701132,0.5229887
0.3141923,0.6858077
0.46950442,0.5304956
0.2985782,0.7014218
0.31677562,0.6832244
0.47018826,0.52981174
0.41978836,0.58021164
0.31816643,0.68183357
0.30974436,0.69025564
0.47629702,0.523703
0.28227603,0.71772397
0.4784556,0.5215444
0.29292125,0.70707875
0.31574464,0.68425536
0.48030776,0.51969224
0.3167116,0.6832884
0.31005627,0.68994373
0.312267,0.687733
0.28236908,0.7176309
0.4097491,0.5902509
0.4748649,0.5251351
0.47331268,0.5266873
0.2986353,0.7013647
0.31696802,0.683032
0.47333878,0.5266612
0.31351304,0.68648696
0.47857475,0.52142525
0.4803692,0.5196308
0.31271213,0.68728787
0.47873437,0.5212656
0.42677748,0.5732225
0.3124072,0.6875928
0.29291868,0.7070813
0.46772426,0.53227574
0.40414548,0.5958545
0.3480063,0.6519937
0.31389725,0.68610275
0.36497194,0.63502806
0.34380704,0.65619296
0.3241868,0.6758132
0.2826854,0.7173146
0.31721276,0.68278724
0.3189475,0.6810525
0.31294602,0.687054
0.48034447,0.5196555
0.47141606,0.52858394
0.3172214,0.6827786
0.29468846,0.70531154
0.47585207,0.5241479
0.28482372,0.7151763
0.31491423,0.6850858
0.48034924,0.51965076
0.3114106,0.6885894
0.28223222,0.7177678
0.28227758,0.7177224
0.4416319,0.5583681
0.47769213,0.5223079
0.3980446,0.6019554
0.31481212,0.6851879
0.38557512,0.6144249
0.2963974,0.7036026
0.2823274,0.7176726
0.4603477,0.5396523
0.31852943,0.6814706
0.31687754,0.68312246
0.4706813,0.5293187
0.46149904,0.53850096
0.43442422,0.5655758
0.47690803,0.523092
0.47867996,0.52132004
0.29769582,0.7023042
0.31422305,0.68577695
0.47124082,0.5287592
0.3543383,0.6456617
0.46237218,0.5376278
0.33436084,0.66563916
0.29456037,0.7054396
0.33699286,0.66300714
0.3159147,0.6840853
0.29862934,0.70137066
0.47125626,0.52874374
0.31447703,0.685523
0.31424892,0.6857511
0.4711674,0.5288326
0.2824589,0.7175411
0.4760595,0.5239405
0.4798532,0.5201468
0.4767447,0.5232553
0.47054702,0.529453
0.3206764,0.6793236
0.47858787,0.52141213
0.47486037,0.52513963
0.4730609,0.5269391
0.2943045,0.7056955
0.28243804,0.71756196
0.31219846,0.68780154
0.4730742,0.5269258
0.4702943,0.5297057
0.45428056,0.54571944
0.47736526,0.52263474
0.39375496,0.60624504
0.31064945,0.68935055
0.35745406,0.64254594
0.29390067,0.70609933
0.30905533,0.6909447
0.43412566,0.56587434
0.30897957,0.6910204
0.2964607,0.7035393
0.2939394,0.7060606
0.29479474,0.70520526
0.29485196,0.70514804
0.28266627,0.71733373
0.2964294,0.7035706
0.31021595,0.68978405
0.29293925,0.70706075
0.28240186,0.71759814
0.47865343,0.52134657
0.47967082,0.5203292
0.31442475,0.68557525
0.3193735,0.6806265
0.3567204,0.6432796
0.47885066,0.52114934
0.47599083,0.52400917
0.31657696,0.68342304
0.29289854,0.70710146
0.45301437,0.5469856
0.48027104,0.51972896
0.3197372,0.6802628
0.47835875,0.52164125
0.28239286,0.71760714
0.3143074,0.6856926
0.32626027,0.67373973
0.4509043,0.5490957
0.4800434,0.5199566
0.3120247,0.6879753
0.3541333,0.6458667
0.2930768,0.7069232
0.4753976,0.5246024
0.29870707,0.70129293
0.29396945,0.70603055
0.3157636,0.6842364
0.3169132,0.6830868
0.47987807,0.52012193
0.28234214,0.71765786
0.3093692,0.6906308
0.47833169,0.5216683
0.31159228,0.6884077
0.47672778,0.5232722
0.4763279,0.5236721
0.31784827,0.68215173
0.48037153,0.51962847
0.29534602,0.704654
0.29305553,0.70694447
0.47674406,0.52325594
