Normal_prob,Malware_prob
0.48384625,0.51615375
0.49761313,0.50238687
0.49849743,0.5015026
0.2720186,0.7279814
0.30049443,0.69950557
0.49818265,0.50181735
0.31027037,0.68972963
0.49851054,0.50148946
0.2858429,0.7141571
0.27189118,0.7281088
0.49850506,0.50149494
0.49850875,0.50149125
0.49815452,0.5018455
0.27202934,0.72797066
0.29809374,0.70190626
0.2860595,0.7139405
0.2851829,0.7148171
0.29330915,0.70669085
0.29873377,0.7012662
0.49829102,0.501709
0.49851024,0.50148976
0.49797118,0.5020288
0.27187973,0.72812027
0.49828786,0.50171214
0.28506458,0.7149354
0.49848634,0.50151366
0.27203178,0.7279682
0.49827158,0.5017284
0.27192563,0.7280744
0.49846166,0.50153834
0.48062313,0.5193769
0.28373396,0.71626604
0.49801153,0.5019885
0.29315525,0.70684475
0.4982617,0.5017383
0.29499507,0.70500493
0.42966527,0.57033473
0.2936759,0.7063241
0.2860217,0.7139783
0.298122,0.701878
0.49844855,0.50155145
0.28546286,0.71453714
0.29342324,0.70657676
0.4983182,0.5016818
0.430943,0.569057
0.49819738,0.5018026
0.29880494,0.70119506
0.32985246,0.67014754
0.2994535,0.7005465
0.49849623,0.50150377
0.49839574,0.50160426
0.49848688,0.5015131
0.27183867,0.72816133
0.31029958,0.6897004
0.29569048,0.7043095
0.27187294,0.72812706
0.49824768,0.5017523
0.29704356,0.70295644
0.29014295,0.70985705
0.49840832,0.5015917
0.49809837,0.5019016
0.29265958,0.7073404
0.30306602,0.696934
0.27193362,0.7280664
0.4985062,0.5014938
0.28591418,0.7140858
0.4983949,0.5016051
0.49829668,0.5017033
0.49764717,0.50235283
0.49051875,0.50948125
0.2894503,0.7105497
0.28958112,0.7104189
0.49838072,0.5016193
0.49850827,0.5014917
0.28745902,0.712541
0.49839842,0.5016016
0.27185297,0.72814703
0.49551833,0.5044817
0.49851054,0.50148946
0.49839544,0.50160456
0.29878062,0.7012194
0.30186194,0.69813806
0.28385043,0.71614957
0.49851042,0.5014896
0.4983772,0.5016228
0.29965806,0.70034194
0.49811715,0.50188285
0.49850798,0.501492
0.49811167,0.50188833
0.49851042,0.5014896
0.2895531,0.7104469
0.49794888,0.5020511
0.30496317,0.6950368
0.49850821,0.5014918
0.344554,0.655446
0.49851024,0.50148976
0.3194933,0.6805067
0.49817502,0.501825
0.27192605,0.72807395
0.498277,0.501723
0.4982546,0.5017454
0.2992398,0.7007602
0.29754937,0.70245063
0.27192432,0.7280757
0.49780172,0.5021983
0.44858545,0.55141455
0.27189255,0.72810745
0.49745977,0.50254023
0.29467922,0.7053208
0.2719229,0.7280771
0.28407598,0.715924
0.49740154,0.50259846
0.49851084,0.50148916
0.49546844,0.50453156
0.2979985,0.7020015
0.27187824,0.72812176
0.2882535,0.7117465
0.27188718,0.7281128
0.49814284,0.50185716
0.4984969,0.5015031
0.4982978,0.5017022
0.4976977,0.5023023
0.47941518,0.5205848
0.3127274,0.6872726
0.3097114,0.6902886
0.29831296,0.70168704
0.49850953,0.5014905
0.29784697,0.702153
0.49851072,0.5014893
0.29471582,0.7052842
0.41484696,0.58515304
0.2955191,0.7044809
0.28499997,0.71500003
0.49675238,0.5032476
0.29727507,0.70272493
0.3182574,0.6817426
0.49740452,0.5025955
0.49850965,0.50149035
0.31008857,0.6899114
0.4982804,0.5017196
0.27183467,0.7281653
0.49839878,0.5016012
0.48692322,0.5130768
0.29463995,0.70536005
0.27202088,0.7279791
0.3354618,0.6645382
0.49837983,0.5016202
0.49851006,0.50148994
0.388946,0.611054
0.49850827,0.5014917
0.49826324,0.50173676
0.4985103,0.5014897
0.29037488,0.7096251
0.3313368,0.6686632
0.49840415,0.50159585
0.28798264,0.71201736
0.28456914,0.71543086
0.49832082,0.5016792
0.2903455,0.7096545
0.4983067,0.5016933
0.46022224,0.53977776
0.49850953,0.5014905
0.2998001,0.7001999
0.28529406,0.71470594
0.29762143,0.7023786
0.4967174,0.5032826
0.28460014,0.71539986
0.29646075,0.70353925
0.49817097,0.501829
0.2719233,0.7280767
0.49840528,0.5015947
0.4980318,0.5019682
0.49827373,0.50172627
0.4982792,0.5017208
0.49850923,0.5014908
0.49574542,0.5042546
0.27190268,0.7280973
0.33995223,0.66004777
0.2718364,0.7281636
0.31150562,0.6884944
0.3841433,0.6158567
0.29786628,0.7021337
0.49831706,0.50168294
0.2904482,0.7095518
0.29985845,0.70014155
0.2973231,0.7026769
0.29282355,0.70717645
0.2940097,0.7059903
0.49812174,0.50187826
0.48167437,0.5183256
0.27192956,0.72807044
0.4947815,0.5052185
0.27187157,0.72812843
0.49829376,0.50170624
0.47591007,0.52408993
0.4975608,0.5024392
0.4983964,0.5016036
0.49850535,0.50149465
0.49840337,0.5015966
0.49850965,0.50149035
0.49840254,0.50159746
0.28517348,0.7148265
0.4978392,0.5021608
0.49611044,0.50388956
0.28423727,0.71576273
0.49252242,0.5074776
0.2718457,0.7281543
0.49851078,0.5014892
0.4849549,0.5150451
0.45458347,0.54541653
0.49849677,0.5015032
0.2719332,0.7280668
0.3236727,0.6763273
0.28676158,0.7132384
0.49850565,0.50149435
0.29196125,0.70803875
0.3012666,0.6987334
0.27186924,0.72813076
0.29273945,0.70726055
0.30137414,0.69862586
0.2979794,0.7020206
0.49849218,0.5015078
0.49236202,0.507638
0.2847637,0.7152363
0.49847162,0.5015284
0.2719028,0.7280972
0.29685158,0.7031484
0.49851012,0.5014899
0.28463054,0.71536946
0.28720784,0.71279216
0.49761504,0.50238496
0.29790366,0.70209634
0.4923513,0.5076487
0.4985106,0.5014894
0.2718523,0.7281477
0.49834538,0.5016546
0.3321216,0.6678784
0.3109964,0.6890036
0.29917586,0.70082414
0.49463975,0.50536025
0.29827797,0.701722
0.28773075,0.71226925
0.27189678,0.7281032
0.49697274,0.50302726
0.3017742,0.6982258
0.29821754,0.70178246
0.4982071,0.5017929
0.4984743,0.5015257
0.49800634,0.50199366
0.2960567,0.7039433
0.27187592,0.7281241
0.49827152,0.5017285
0.49776506,0.50223494
0.49840367,0.50159633
0.44689208,0.5531079
0.31069034,0.68930966
0.3478788,0.6521212
0.29865414,0.70134586
0.3020668,0.6979332
0.3008343,0.6991657
0.30226022,0.6977398
0.27188987,0.72811013
0.49850434,0.50149566
0.49850982,0.5014902
0.49839973,0.50160027
0.30515516,0.69484484
0.28040355,0.71959645
0.49695927,0.50304073
0.49784684,0.50215316
0.49838597,0.50161403
0.49788994,0.50211006
0.49850804,0.50149196
0.49837476,0.50162524
0.28516555,0.71483445
0.2973734,0.7026266
0.49753737,0.5024626
0.31053114,0.68946886
0.49851012,0.5014899
0.28491664,0.71508336
0.27193063,0.72806937
0.49850488,0.5014951
0.4985007,0.5014993
0.297733,0.702267
0.4838338,0.5161662
0.27314788,0.7268521
0.49851066,0.50148934
0.4979145,0.5020855
0.4983003,0.5016997
0.49829388,0.5017061
0.28799438,0.7120056
0.49845213,0.5015479
0.29454648,0.7054535
0.27183384,0.72816616
0.49839354,0.50160646
0.49851048,0.5014895
0.28369534,0.71630466
0.27202427,0.7279757
0.4984973,0.5015027
0.27184045,0.72815955
0.4978677,0.5021323
0.27314007,0.7268599
0.27191508,0.7280849
0.49837512,0.5016249
0.49828327,0.50171673
0.27203423,0.7279658
0.28978813,0.7102119
0.29805523,0.70194477
0.33195186,0.66804814
0.3007574,0.6992426
0.49823576,0.50176424
0.28769803,0.71230197
0.48750877,0.5124912
0.30617076,0.69382924
0.49840045,0.50159955
0.29802656,0.70197344
0.29473543,0.70526457
0.4985041,0.5014959
0.4975862,0.5024138
0.29832727,0.70167273
0.28606856,0.71393144
0.30112755,0.69887245
0.49830025,0.50169975
0.27192217,0.7280778
0.29720086,0.70279914
0.49774724,0.50225276
0.35608053,0.64391947
0.29928195,0.70071805
0.28810388,0.7118961
0.49405938,0.5059406
0.27190375,0.72809625
0.31190395,0.68809605
0.39293265,0.60706735
0.2874713,0.7125287
0.2900861,0.7099139
0.49744344,0.50255656
0.2942481,0.7057519
0.49849683,0.50150317
0.27192754,0.72807246
0.28557825,0.71442175
0.49780315,0.50219685
0.49840015,0.50159985
0.28428674,0.71571326
0.4985103,0.5014897
0.49603736,0.50396264
0.49832112,0.5016789
0.49801362,0.5019864
0.49849874,0.50150126
0.49840462,0.5015954
0.30135673,0.69864327
0.49828005,0.50171995
0.29975915,0.70024085
0.49827927,0.5017207
0.31751543,0.68248457
0.29737663,0.70262337
0.2858519,0.7141481
0.49776196,0.50223804
0.28966773,0.7103323
0.28504592,0.7149541
0.2730561,0.7269439
0.31235403,0.687646
0.28541094,0.71458906
0.30956936,0.69043064
0.49840313,0.50159687
0.49837828,0.5016217
0.4977882,0.5022118
0.49832058,0.5016794
0.325315,0.674685
0.49779105,0.50220895
0.2718562,0.7281438
0.4625749,0.5374251
0.2731076,0.7268924
0.49824262,0.5017574
0.49818248,0.5018175
0.49851042,0.5014896
0.49850857,0.5014914
0.49743122,0.5025688
0.2719313,0.7280687
0.2996359,0.7003641
0.49850512,0.5014949
0.498276,0.501724
0.49045444,0.50954556
0.29897213,0.70102787
0.30524927,0.6947507
0.29894137,0.7010586
0.49838424,0.50161576
0.4985103,0.5014897
0.3087994,0.6912006
0.47233593,0.52766407
0.4982143,0.5017857
0.3482566,0.6517434
0.2718652,0.7281348
0.29278892,0.7072111
0.4704424,0.5295576
0.27309406,0.72690594
0.49788815,0.50211185
0.29028726,0.70971274
0.29843056,0.70156944
0.49753493,0.50246507
0.49827397,0.50172603
0.2839095,0.7160905
0.2719066,0.7280934
0.2841968,0.7158032
0.4973709,0.5026291
0.31001925,0.68998075
0.29561466,0.70438534
0.27312976,0.72687024
0.2993667,0.7006333
0.31496698,0.685033
0.49784458,0.5021554
0.49832273,0.5016773
0.28481376,0.71518624
0.4976248,0.5023752
0.27186722,0.7281328
0.47534323,0.5246568
0.4985004,0.5014996
0.49845183,0.5015482
0.49850267,0.5014973
0.49784207,0.5021579
0.3012483,0.6987517
0.4984488,0.5015512
0.29992372,0.7000763
0.47758508,0.5224149
0.287782,0.712218
0.301502,0.698498
0.4983747,0.5016253
0.27188098,0.728119
0.49829662,0.5017034
0.2895372,0.7104628
0.2940284,0.7059716
0.2974277,0.7025723
0.49827486,0.50172514
0.27185857,0.7281414
0.49849266,0.50150734
0.4981379,0.5018621
0.27189183,0.72810817
0.49745435,0.50254565
0.2896555,0.7103445
0.30964297,0.690357
0.49850988,0.5014901
0.28938997,0.71061003
0.2996481,0.7003519
0.28372383,0.71627617
0.30942225,0.69057775
0.29998356,0.70001644
0.3004052,0.6995948
0.41560155,0.58439845
0.49816567,0.50183433
0.2987749,0.7012251
0.49825358,0.5017464
0.49788404,0.50211596
0.28887564,0.71112436
0.49714887,0.5028511
0.4982223,0.5017777
0.49769998,0.5023
0.49851006,0.50148994
0.2720291,0.7279709
0.2974127,0.7025873
0.2946586,0.7053414
0.27189493,0.72810507
0.36622804,0.63377196
0.27330595,0.72669405
0.49779373,0.50220627
0.49840397,0.50159603
0.49850583,0.50149417
0.28472245,0.71527755
0.29935628,0.7006437
0.49828517,0.5017148
0.4984808,0.5015192
0.2719006,0.7280994
0.31134444,0.68865556
0.4977277,0.5022723
0.308877,0.691123
0.49851066,0.50148934
0.33446753,0.66553247
0.29404622,0.7059538
0.49652785,0.50347215
0.4983657,0.5016343
0.4522432,0.5477568
0.29579246,0.70420754
0.27189398,0.728106
0.29837972,0.7016203
0.30008537,0.69991463
0.4982999,0.5017001
0.46098125,0.53901875
0.49747616,0.50252384
0.49840438,0.5015956
0.29861313,0.70138687
0.42863292,0.5713671
0.49836922,0.5016308
0.49747455,0.50252545
0.28466094,0.71533906
0.4032514,0.5967486
0.49814206,0.50185794
0.29867405,0.70132595
0.29390103,0.706099
0.4983197,0.5016803
0.3235616,0.6764384
0.49839628,0.5016037
0.49819213,0.50180787
0.28444934,0.71555066
0.297252,0.702748
0.49843252,0.5015675
0.27306372,0.7269363
0.33645147,0.6635485
0.49669772,0.5033023
0.29990327,0.7000967
0.49792504,0.50207496
0.49762577,0.50237423
0.27313155,0.72686845
0.29750454,0.70249546
0.49850672,0.5014933
0.29977006,0.70022994
0.4985047,0.5014953
0.3013814,0.6986186
0.2718554,0.7281446
0.2924611,0.7075389
0.30105472,0.6989453
0.2921732,0.7078268
0.31368005,0.68631995
0.29783767,0.7021623
0.49841076,0.50158924
0.49850947,0.50149053
0.49850947,0.50149053
0.2720191,0.7279809
0.32869732,0.6713027
0.49688345,0.50311655
0.2930091,0.7069909
0.29716527,0.7028347
0.2720276,0.7279724
0.28477448,0.7152255
0.3361082,0.6638918
0.27190727,0.72809273
0.27202874,0.72797126
0.2719124,0.7280876
0.2984708,0.7015292
0.2730077,0.7269923
0.29452747,0.7054725
0.2980168,0.7019832
0.49851024,0.50148976
0.287795,0.712205
0.48258722,0.5174128
0.49850994,0.50149006
0.28604907,0.71395093
0.29866427,0.7013357
0.4985023,0.5014977
0.49817353,0.50182647
0.28610057,0.71389943
0.2719344,0.7280656
0.45335728,0.5466427
0.49595994,0.50404006
0.4984954,0.5015046
0.28787488,0.7121251
0.49772835,0.50227165
0.3085013,0.6914987
0.49851054,0.50148946
0.273134,0.726866
0.4669159,0.5330841
0.28430802,0.715692
0.2922657,0.7077343
0.29694533,0.70305467
0.49847215,0.50152785
0.33388203,0.66611797
0.49501848,0.5049815
0.31288856,0.68711144
0.49850947,0.50149053
0.31453735,0.68546265
0.49817193,0.5018281
0.2948748,0.7051252
0.27186733,0.72813267
0.49850732,0.5014927
0.49795538,0.5020446
0.28590453,0.7140955
0.497743,0.502257
0.3310473,0.6689527
0.49832004,0.50167996
0.4983474,0.5016526
0.27311772,0.7268823
0.4985106,0.5014894
0.49842757,0.50157243
0.49825877,0.50174123
0.2992913,0.7007087
0.49850953,0.5014905
0.49829292,0.5017071
0.44315273,0.5568473
0.49851072,0.5014893
0.49787873,0.50212127
0.4967782,0.5032218
0.2877422,0.7122578
0.33350974,0.66649026
0.29203737,0.70796263
0.27192777,0.7280722
0.27310675,0.72689325
0.2731617,0.7268383
0.49851078,0.5014892
0.49848562,0.5015144
0.49785477,0.50214523
0.28470135,0.71529865
0.36645037,0.63354963
0.29815012,0.7018499
0.4982456,0.5017544
0.4984054,0.5015946
0.28399032,0.7160097
0.34165794,0.65834206
0.28626317,0.71373683
0.28368622,0.7163138
0.28763777,0.71236223
0.49778563,0.5022144
0.34201914,0.65798086
0.49780792,0.5021921
0.2719025,0.7280975
0.49823403,0.50176597
0.49832296,0.50167704
0.49838185,0.50161815
0.4982683,0.5017317
0.49111038,0.5088896
0.29878575,0.70121425
0.4783523,0.5216477
0.49792624,0.50207376
0.27305686,0.72694314
0.49058992,0.5094101
0.37683034,0.62316966
0.2729932,0.7270068
0.49851078,0.5014892
0.4982704,0.5017296
0.49597615,0.50402385
0.28539073,0.71460927
0.27193075,0.72806925
0.27202743,0.72797257
0.28946424,0.71053576
0.2718501,0.7281499
0.28512836,0.71487164
0.49838477,0.5016152
0.2847119,0.7152881
0.27188438,0.7281156
0.29264498,0.707355
0.4982655,0.5017345
0.29763204,0.70236796
0.2731641,0.7268359
0.2729981,0.7270019
0.3097505,0.6902495
0.27201438,0.7279856
0.4983958,0.5016042
0.28363407,0.71636593
0.27183092,0.7281691
0.49851078,0.5014892
0.49837285,0.50162715
0.27188933,0.7281107
0.2850182,0.7149818
0.4980718,0.5019282
0.45698887,0.5430111
0.28826904,0.71173096
0.28995174,0.71004826
0.28930265,0.71069735
0.37140036,0.62859964
0.49851155,0.50148845
0.28753477,0.7124652
0.42103273,0.5789673
0.49808347,0.5019165
0.27185827,0.7281417
0.3117804,0.6882196
0.49815887,0.5018411
0.29863083,0.70136917
0.49851066,0.50148934
0.29426646,0.70573354
0.49834365,0.50165635
0.49841172,0.5015883
0.3006615,0.6993385
0.49167663,0.5083234
0.29730862,0.7026914
0.49784583,0.5021542
0.28882444,0.71117556
0.29209435,0.70790565
0.2845,0.7155
0.49781257,0.50218743
0.4977895,0.5022105
0.29017133,0.7098287
0.2956407,0.7043593
0.4985044,0.5014956
0.4985078,0.5014922
0.4985106,0.5014894
0.4984954,0.5015046
0.49766356,0.50233644
0.30048186,0.69951814
0.4208299,0.5791701
0.49827814,0.50172186
0.49827915,0.50172085
0.2874087,0.7125913
0.49840295,0.50159705
0.27331454,0.72668546
0.49800456,0.50199544
0.28508162,0.7149184
0.28456098,0.715439
0.30130965,0.69869035
0.49805874,0.50194126
0.27189177,0.7281082
0.28767616,0.71232384
0.47448844,0.52551156
0.27304196,0.72695804
0.3001309,0.6998691
0.49850821,0.5014918
0.4798786,0.5201214
0.27187937,0.7281206
0.49814498,0.501855
0.45110136,0.54889864
0.49849582,0.5015042
0.273041,0.726959
0.49786454,0.50213546
0.497738,0.502262
0.49840623,0.50159377
0.27201623,0.7279838
0.30079478,0.6992052
0.4985057,0.5014943
0.49781138,0.5021886
0.28872138,0.7112786
0.49849486,0.50150514
0.3019337,0.6980663
0.34977704,0.65022296
0.49822283,0.5017772
0.49851024,0.50148976
0.29778928,0.7022107
0.49851024,0.50148976
0.27202195,0.72797805
0.2732815,0.7267185
0.28406608,0.7159339
0.4983381,0.5016619
0.27328855,0.72671145
0.299379,0.700621
0.28975683,0.71024317
0.4984036,0.5015964
0.47862118,0.5213788
0.49770242,0.5022976
0.2898774,0.7101226
0.49766797,0.50233203
0.3463989,0.6536011
0.3292724,0.6707276
0.28977424,0.71022576
0.4984944,0.5015056
0.49782634,0.50217366
0.2975402,0.7024598
0.49850804,0.50149196
0.2720245,0.7279755
0.38665557,0.61334443
0.49763846,0.50236154
0.29717714,0.70282286
0.49783713,0.5021629
0.49718177,0.5028182
0.27189213,0.72810787
0.30098593,0.69901407
0.2719252,0.7280748
0.2841661,0.7158339
0.2720127,0.7279873
0.29354054,0.70645946
0.29856825,0.70143175
0.49777955,0.50222045
0.29437798,0.705622
0.2719288,0.7280712
0.4983955,0.5016045
0.29835814,0.70164186
0.49848604,0.50151396
0.29789424,0.70210576
0.29818982,0.7018102
0.49794042,0.5020596
0.4983977,0.5016023
0.49786884,0.50213116
0.4979298,0.5020702
0.2718355,0.7281645
0.4909082,0.5090918
0.2842763,0.7157237
0.29916507,0.70083493
0.49851012,0.5014899
0.30151463,0.6984854
0.2949139,0.7050861
0.29871118,0.7012888
0.3097843,0.6902157
0.2972343,0.7027657
0.30780154,0.69219846
0.28432542,0.7156746
0.4978268,0.5021732
0.48444772,0.5155523
0.2839688,0.7160312
0.4983949,0.5016051
0.3134719,0.6865281
0.29428548,0.7057145
0.49851024,0.50148976
0.49774146,0.50225854
0.29240078,0.7075992
0.4307227,0.5692773
0.49794126,0.50205874
0.29967952,0.7003205
0.3119936,0.6880064
0.30650896,0.69349104
0.3520655,0.6479345
0.49774265,0.50225735
0.27192903,0.728071
0.29915386,0.70084614
0.29876536,0.70123464
0.28589433,0.71410567
0.49850816,0.50149184
0.48178124,0.51821876
0.34676576,0.65323424
0.49798137,0.50201863
0.49851036,0.50148964
0.29942125,0.70057875
0.27186304,0.72813696
0.27183282,0.7281672
0.49757677,0.5024232
0.28748506,0.71251494
0.28462237,0.7153776
0.4983738,0.5016262
0.29634345,0.70365655
0.27203232,0.7279677
0.34309393,0.65690607
0.49850494,0.50149506
0.47885108,0.5211489
0.27202386,0.72797614
0.4976495,0.5023505
0.2733162,0.7266838
0.49792433,0.5020757
0.4980895,0.5019105
0.29836923,0.7016308
0.4985075,0.5014925
0.49826413,0.50173587
0.31145966,0.68854034
0.27189595,0.72810405
0.49851024,0.50148976
0.4983384,0.5016616
0.2852021,0.7147979
0.4985103,0.5014897
0.48186505,0.51813495
0.29399377,0.7060062
0.29726994,0.70273006
0.27201384,0.72798616
0.49850518,0.5014948
0.4978106,0.5021894
0.49337357,0.5066264
0.49851036,0.50148964
0.29901642,0.7009836
0.29362553,0.70637447
0.49851054,0.50148946
0.28386045,0.71613955
0.4080453,0.5919547
0.2994966,0.7005034
0.49817663,0.50182337
0.2720211,0.7279789
0.27192676,0.72807324
0.2957676,0.7042324
0.32755345,0.67244655
0.31004322,0.6899568
0.28479642,0.7152036
0.49832267,0.50167733
0.497742,0.502258
0.49733055,0.50266945
0.49851048,0.5014895
0.49766982,0.5023302
0.3012182,0.6987818
0.28497362,0.7150264
0.29599923,0.7040008
0.49851024,0.50148976
0.29292345,0.70707655
0.49823618,0.5017638
0.49840295,0.50159705
0.30020112,0.6997989
0.4972052,0.5027948
0.29755783,0.70244217
0.27193475,0.72806525
0.36562252,0.6343775
0.28542894,0.71457106
0.49850315,0.50149685
0.27330053,0.7266995
0.43191803,0.568082
0.4984054,0.5015946
0.28535056,0.71464944
0.29891074,0.70108926
0.49785793,0.5021421
0.30187696,0.69812304
0.49814385,0.50185615
0.49840373,0.5015963
0.48362952,0.5163705
0.29597414,0.70402586
0.35740554,0.64259446
0.49851012,0.5014899
0.27186906,0.72813094
0.49850798,0.501492
0.28530395,0.71469605
0.28489864,0.71510136
0.30132645,0.69867355
0.30339807,0.6966019
0.49851066,0.50148934
0.49850732,0.5014927
0.49827474,0.50172526
0.27190226,0.72809774
0.2888369,0.7111631
0.49800283,0.5019972
0.2719139,0.7280861
0.27190757,0.72809243
0.49829954,0.50170046
0.27203208,0.7279679
0.29347414,0.70652586
0.2980653,0.7019347
0.4981615,0.5018385
